0.01089957,0.00754586,0.00712664,0.00335372,0.00922272,0.00922272,0.0029345,0.00251529,0.00335372,0.00461136,0.00461136,0.00377293,0.00503057,0.00251529,0.00167686,0.00503057,0.13656591,0.14724095,0.14730391,0.15148712,0.15645774,0.17752071
0.00464087,0.00417678,0.00417678,0.00417678,0.00603313,0.00974582,0.00417678,0.00464087,0.00046409,0.00556904,0.00742539,0.00835356,0.00603313,0.00464087,0.00649721,0.01160217,0.11694818,0.16693864,0.1511688,0.15260311,0.1656196,0.15436841
0.01156713,0.00368045,0.00525779,0.00683512,0.00578356,0.00368045,0.00998979,0.00262889,0.00105156,0.01314446,0.00893824,0.00893824,0.00893824,0.00210311,0.0073609,0.00473201,0.11899648,0.16791472,0.17256914,0.15482164,0.14083948,0.14022861
0.00597455,0.00384078,0.00597455,0.00384078,0.00512104,0.00768156,0.00384078,0.00597455,0.00085351,0.00554779,0.00597455,0.00597455,0.00768156,0.00512104,0.00298727,0.00853507,0.12234439,0.17627245,0.17467617,0.16361409,0.14007607,0.13809292
0.00854255,0.00512553,0.00768829,0.00341702,0.00854255,0.00683404,0.00427127,0.00256276,0.00341702,0.00811542,0.00854255,0.00341702,0.0046984,0.00213564,0.00256276,0.00512553,0.13073173,0.15592347,0.14982073,0.17633421,0.15163386,0.15055764
0.00607124,0.00477026,0.00693856,0.00346928,0.00693856,0.0065049,0.00260196,0.00520392,0.00086732,0.0065049,0.00823954,0.00780588,0.00737222,0.00303562,0.00563758,0.0043366,0.1311711,0.17052902,0.13940033,0.15572146,0.16060158,0.15627821
0.00830959,0.00877123,0.0041548,0.00507808,0.00923288,0.01200274,0.00461644,0.00646301,0.00184658,0.00646301,0.00369315,0.00369315,0.00692466,0.00553973,0.00276986,0.00230822,0.14190489,0.15559759,0.12944063,0.16077444,0.15585251,0.16456281
0.01048759,0.00683973,0.00683973,0.00547178,0.00683973,0.0050158,0.00410384,0.00227991,0.00319187,0.0050158,0.00911964,0.00729571,0.00866366,0.00136795,0.0050158,0.00319187,0.14425906,0.16750139,0.15002333,0.16064107,0.13629664,0.1505381
0.00274957,0.00366609,0.00687392,0.00274957,0.00549914,0.01008175,0.00641566,0.00687392,0.00183305,0.01099827,0.00504088,0.0059574,0.00549914,0.00412435,0.00549914,0.00733218,0.12419637,0.17165311,0.15774242,0.14197189,0.15617963,0.15706256
0.00703202,0.00562561,0.00562561,0.00468801,0.00796962,0.00515681,0.00468801,0.00421921,0.0004688,0.00890722,0.00937602,0.00656322,0.00703202,0.00234401,0.00562561,0.00796962,0.1326949,0.18036397,0.14785045,0.14550152,0.15073977,0.14955796
0.00321734,0.00735391,0.00505581,0.00367696,0.00643467,0.00643467,0.00643467,0.00459619,0.00183848,0.00643467,0.00643467,0.01011163,0.00735391,0.00367696,0.00735391,0.00505581,0.13616552,0.16468334,0.15361459,0.15503289,0.14824895,0.15079045
0.00740518,0.00370259,0.00687624,0.00581835,0.00528941,0.00370259,0.00740518,0.00581835,0.00423153,0.01057882,0.01057882,0.00793412,0.00740518,0.00423153,0.00793412,0.00634729,0.13707868,0.14628955,0.14677741,0.15117811,0.15176877,0.16164818
0.00905454,0.00776104,0.00948571,0.00129351,0.0081922,0.00258701,0.00517402,0.00215584,0.00474286,0.00732987,0.00646753,0.00776104,0.00603636,0.00043117,0.00474286,0.00258701,0.15071625,0.16368609,0.14442628,0.1441473,0.15772874,0.15349278
0.00453642,0.00680463,0.00544371,0.00453642,0.00816556,0.00680463,0.00317549,0.00408278,0.0,0.00635099,0.00998013,0.00907284,0.0086192,0.00181457,0.00725827,0.00362914,0.14633494,0.17240029,0.12885542,0.15844074,0.16003414,0.14365969
0.01147116,0.00477965,0.00764744,0.00382372,0.00716947,0.00334575,0.00430168,0.00095593,0.00191186,0.00669151,0.01338302,0.01051523,0.00716947,0.00095593,0.00716947,0.00382372,0.133113,0.18219277,0.15279553,0.13529541,0.1490858,0.15240245
0.00362457,0.00466016,0.00207118,0.00828473,0.00828473,0.01087371,0.00207118,0.00776694,0.00103559,0.00466016,0.00517796,0.00569576,0.00569576,0.00932033,0.00673135,0.01708727,0.12551189,0.16367568,0.13991395,0.15494505,0.15769275,0.15521929
0.00752006,0.00470004,0.00564004,0.00517004,0.00564004,0.00658005,0.00705006,0.00564004,0.00141001,0.00846007,0.00658005,0.00705006,0.00846007,0.00517004,0.00423003,0.00423003,0.12452526,0.16930923,0.16204351,0.151172,0.1510934,0.14832586
0.00568161,0.0028408,0.00615507,0.00615507,0.00568161,0.00473467,0.0028408,0.00331427,0.0014204,0.00615507,0.00757547,0.01136321,0.00804894,0.00236734,0.00994281,0.00994281,0.12354357,0.16567873,0.15532873,0.14683951,0.16343695,0.15095255
0.00885144,0.00745384,0.00465865,0.00512452,0.00885144,0.00512452,0.00372692,0.00419279,0.00093173,0.00745384,0.00745384,0.00745384,0.00791971,0.0013976,0.00745384,0.00465865,0.13743364,0.16844054,0.15266467,0.16768083,0.133649,0.14742414
0.00763795,0.00572847,0.01050219,0.00477372,0.01002481,0.00525109,0.00572847,0.00095474,0.00381898,0.01002481,0.00907007,0.00716058,0.00716058,0.00047737,0.00525109,0.00143212,0.15117301,0.16954812,0.15692357,0.12531717,0.15446796,0.14757313
0.00722157,0.00807117,0.00424798,0.00297359,0.01019516,0.01656714,0.00424798,0.00339839,0.0008496,0.00594718,0.00169919,0.00509758,0.00424798,0.00382319,0.00339839,0.00254879,0.13035588,0.16797698,0.15561328,0.14750447,0.15127299,0.16274152
0.00757688,0.00490269,0.00846828,0.00267419,0.00668548,0.00445699,0.00445699,0.00178279,0.00311989,0.00668548,0.01292526,0.00891397,0.00623978,0.0013371,0.00579408,0.00267419,0.13378205,0.17143772,0.14879824,0.14961668,0.1590209,0.14865037
0.01075768,0.00819633,0.00819633,0.00358589,0.0087086,0.00204908,0.00768406,0.00102454,0.00307362,0.00768406,0.01588038,0.01024541,0.0087086,0.00153681,0.00461043,0.0,0.1586113,0.15428217,0.14905311,0.14746826,0.13764554,0.15099781
0.00973961,0.00602928,0.00973961,0.00185516,0.0106672,0.00371033,0.00463791,0.00231896,0.00092758,0.00927582,0.01391373,0.00742066,0.00649308,0.00185516,0.00324654,0.00046379,0.13647655,0.18431472,0.16285611,0.14242605,0.13745624,0.1441759
0.00957917,0.00352917,0.00857083,0.00554583,0.00957917,0.00403333,0.00352917,0.00252083,0.00100833,0.00957917,0.01109167,0.01008333,0.0075625,0.00252083,0.00857083,0.003025,0.13684867,0.16432409,0.14923976,0.15132481,0.1402005,0.15773301
0.00890823,0.00562625,0.00890823,0.00281312,0.00656396,0.00187542,0.00468854,0.00234427,0.00468854,0.00750166,0.01547218,0.00750166,0.00656396,0.00046885,0.0060951,0.00328198,0.14209293,0.16721482,0.14777159,0.15054707,0.15204546,0.14702617
0.01753324,0.00645961,0.00738242,0.00322981,0.00830522,0.00369121,0.00322981,0.0009228,0.002307,0.00553681,0.00876662,0.00784382,0.00692101,0.0004614,0.00461401,0.00461401,0.13838483,0.18030863,0.13973975,0.15721116,0.16151331,0.13102354
0.00914691,0.00433275,0.00770266,0.00385133,0.00336992,0.00433275,0.005777,0.00385133,0.00625841,0.00433275,0.01444249,0.00962833,0.00625841,0.00433275,0.00625841,0.00192567,0.13735333,0.16544497,0.15077382,0.15070611,0.15140942,0.14851046
0.00349845,0.00349845,0.00649713,0.00449801,0.00399823,0.0024989,0.00499779,0.00299867,0.00099956,0.00699691,0.01749227,0.01449359,0.00899602,0.00199912,0.01099514,0.00499779,0.13065247,0.17547341,0.15739624,0.14799298,0.1376841,0.15134478
0.00790183,0.00790183,0.00650739,0.00278888,0.0102259,0.0032537,0.00232407,0.00185925,0.00139444,0.00557776,0.01487404,0.00929627,0.00604258,0.00092963,0.0069722,0.00464814,0.14441636,0.15391896,0.15780024,0.13897316,0.1598852,0.15250816
0.00593693,0.00365349,0.00730699,0.00274012,0.00411018,0.00456687,0.00548024,0.00593693,0.00091337,0.00913374,0.00959042,0.00913374,0.00867705,0.00274012,0.0068503,0.00411018,0.12660952,0.18483337,0.15316523,0.1483653,0.14444299,0.15170291
0.00528397,0.0024018,0.00624469,0.00720541,0.00768577,0.00720541,0.00384288,0.00624469,0.00048036,0.00864649,0.00816613,0.00576433,0.00768577,0.00672505,0.00480361,0.00720541,0.11380529,0.14992467,0.1445787,0.16233595,0.173148,0.16061564
0.00843292,0.00562195,0.00655894,0.00421646,0.00843292,0.00562195,0.00468496,0.00281097,0.00093699,0.00843292,0.00796442,0.00843292,0.00749593,0.00187398,0.00655894,0.00515345,0.13407556,0.17603729,0.1411443,0.13414321,0.15640304,0.16496599
0.00793841,0.00396921,0.00694611,0.00595381,0.00595381,0.00446536,0.0029769,0.0019846,0.00049615,0.00248075,0.01041917,0.01488452,0.01091532,0.00396921,0.00793841,0.00744226,0.13467577,0.16455527,0.14478895,0.14836861,0.14735336,0.16152404
0.00859167,0.00161094,0.01664635,0.00322188,0.00590677,0.00107396,0.01181354,0.00214792,0.01342448,0.0155724,0.01396146,0.00322188,0.00214792,0.0026849,0.00375885,0.00107396,0.1545006,0.15235408,0.16381506,0.14780356,0.14410831,0.13055953
0.00538604,0.00342748,0.00391712,0.00440676,0.00636532,0.00783424,0.00783424,0.00587568,0.0,0.01175136,0.00881352,0.00832388,0.00538604,0.0048964,0.00832388,0.0048964,0.12186943,0.16661224,0.15235017,0.16005581,0.15170039,0.14997363
0.00335321,0.00335321,0.00670643,0.0062274,0.0047903,0.00287418,0.00335321,0.0062274,0.00239515,0.00910158,0.01532898,0.00766449,0.00910158,0.00143709,0.00958061,0.00383224,0.12801346,0.16046184,0.16117977,0.1633618,0.15285645,0.13879962
0.0051397,0.00560695,0.00700869,0.00654144,0.00560695,0.00887767,0.00420521,0.00607419,0.00327072,0.00467246,0.00233623,0.00841042,0.01074665,0.0051397,0.0051397,0.00420521,0.13873295,0.16215804,0.14202874,0.15064356,0.16867587,0.14477893
0.00305863,0.00611727,0.00568032,0.00174779,0.00611727,0.00611727,0.00611727,0.00305863,0.00305863,0.00568032,0.0091759,0.00873896,0.00436948,0.00349558,0.00611727,0.00830201,0.13917199,0.17436097,0.14740835,0.13505913,0.15194284,0.16510411
0.00720042,0.00528031,0.00768045,0.00288017,0.00768045,0.00144008,0.00384023,0.00192011,0.00192011,0.00528031,0.01680099,0.01200071,0.00576034,0.0033602,0.00768045,0.00480028,0.13022618,0.16083825,0.15345595,0.15537597,0.15299218,0.15158582
0.00666882,0.00238172,0.00619248,0.00666882,0.00476345,0.00190538,0.00381076,0.00381076,0.00238172,0.00762151,0.00952689,0.00809786,0.00809786,0.00238172,0.0085742,0.01190861,0.12876812,0.18061818,0.16202478,0.14887621,0.13972903,0.14519112
0.00436241,0.00339299,0.00824012,0.00630127,0.00678598,0.00678598,0.00533184,0.00581655,0.00339299,0.01017897,0.00678598,0.00581655,0.00824012,0.0038777,0.00581655,0.00533184,0.14546086,0.17407991,0.16753433,0.14750907,0.13029088,0.13866712
0.01005447,0.00548425,0.00548425,0.00731234,0.00776936,0.00594128,0.00319915,0.00228511,0.0,0.00457021,0.00274213,0.00914042,0.01051149,0.00319915,0.00502723,0.00822638,0.12595083,0.17403011,0.16582756,0.15990324,0.14254859,0.14079245
0.00762911,0.00476819,0.00667547,0.00715229,0.00762911,0.00476819,0.00429137,0.00333774,0.00095364,0.00667547,0.00667547,0.00810593,0.01001321,0.00333774,0.00476819,0.00810593,0.12764263,0.16061152,0.14862568,0.15376383,0.15717192,0.15729736
0.00869148,0.00538044,0.00703596,0.00372492,0.00538044,0.00455268,0.0020694,0.00289716,0.00331104,0.0041388,0.00496656,0.00786372,0.00744984,0.00082776,0.0062082,0.00786372,0.13654137,0.16894627,0.15049851,0.16427988,0.15870664,0.13866519
0.00796491,0.00199123,0.00448026,0.00796491,0.00547588,0.00398246,0.00348465,0.0069693,0.00049781,0.00796491,0.00398246,0.00846272,0.00896053,0.00597369,0.00896053,0.01194737,0.12057951,0.16464228,0.15780655,0.14855514,0.14260989,0.16674302
0.00866614,0.00684169,0.00638558,0.00501724,0.00821003,0.00456113,0.00456113,0.00182445,0.00182445,0.0072978,0.00866614,0.00821003,0.00821003,0.00045611,0.00592946,0.00410501,0.13811824,0.16638084,0.17282571,0.15506756,0.13973642,0.13710482
0.00515428,0.00656,0.00468571,0.00515428,0.00562285,0.00796571,0.00468571,0.00515428,0.00374857,0.00749714,0.00937142,0.00562285,0.00656,0.00140571,0.00749714,0.00656,0.13345395,0.17167247,0.15167586,0.15188989,0.14537524,0.15268691
0.01028896,0.00626285,0.00849958,0.00402612,0.00984162,0.00178938,0.00313142,0.00268408,0.00044735,0.00805223,0.00671019,0.00849958,0.00805223,0.00134204,0.0058155,0.00357877,0.14598014,0.16574249,0.13278745,0.16329849,0.15163258,0.15153696
0.0035631,0.00763521,0.00610817,0.00610817,0.0106893,0.00763521,0.00967127,0.00254507,0.00203606,0.0106893,0.00610817,0.00763521,0.0071262,0.00458113,0.00407211,0.00509014,0.14925139,0.16267619,0.13365374,0.15952704,0.14242385,0.151174
0.01160665,0.00510693,0.00882105,0.00603546,0.00928532,0.00464266,0.00417839,0.00092853,0.00324986,0.00789252,0.00603546,0.00696399,0.00696399,0.0013928,0.00557119,0.00371413,0.14360807,0.16939786,0.14569148,0.14156905,0.15275155,0.15459306
0.00858706,0.00587536,0.00677926,0.00632731,0.00903901,0.00632731,0.00406756,0.0036156,0.00406756,0.00677926,0.00406756,0.00587536,0.00587536,0.00406756,0.00542341,0.00316365,0.14179173,0.16841188,0.1478883,0.16692323,0.14345806,0.14158865
0.00275527,0.00275527,0.00275527,0.00771477,0.00661266,0.01102109,0.00716371,0.0060616,0.00110211,0.0060616,0.0060616,0.01102109,0.00551055,0.01102109,0.00881687,0.01322531,0.11840324,0.16198117,0.16313053,0.1496883,0.14332613,0.15381075
0.00762216,0.00846907,0.00381108,0.00338763,0.00804562,0.00762216,0.00465799,0.00508144,0.00084691,0.00762216,0.00338763,0.00465799,0.00677526,0.00169381,0.00508144,0.0055049,0.13640016,0.18464562,0.15101645,0.14873968,0.15442564,0.14050518
0.00837774,0.01130995,0.00209444,0.00418887,0.01172884,0.00837774,0.0033511,0.00460776,0.00209444,0.00293221,0.00293221,0.00376998,0.00418887,0.00544553,0.00293221,0.00502664,0.13270361,0.14591114,0.16088255,0.16185563,0.15614141,0.15914714
0.00274862,0.00412293,0.00549725,0.00229052,0.00916208,0.01328501,0.00641345,0.00549725,0.0004581,0.0123688,0.00503914,0.00320673,0.00229052,0.00458104,0.00458104,0.00962018,0.12841979,0.16466711,0.15299555,0.15362576,0.14879864,0.16033048
0.00423661,0.00611954,0.00517807,0.00611954,0.00659028,0.00423661,0.00470734,0.00470734,0.0014122,0.00611954,0.00376587,0.00706101,0.00941468,0.00329514,0.00517807,0.01553422,0.13608288,0.16906326,0.14111276,0.14676128,0.1606914,0.15261235
0.00742556,0.00792059,0.00445533,0.00792059,0.00693052,0.01138585,0.00495037,0.00445533,0.00099007,0.00643548,0.00643548,0.00594045,0.01188089,0.00198015,0.00445533,0.00495037,0.13961081,0.17343097,0.15171754,0.14954297,0.13428521,0.1529001
0.00577636,0.00533203,0.00444336,0.00399902,0.00444336,0.01021972,0.00311035,0.00666503,0.00133301,0.00444336,0.00888671,0.00710937,0.00799804,0.00444336,0.00488769,0.00533203,0.12127137,0.1743171,0.15534653,0.15462117,0.15842682,0.14759423
0.00448227,0.0067234,0.00627518,0.00537872,0.00986099,0.00537872,0.00224113,0.0049305,0.00179291,0.00761986,0.00717163,0.00582695,0.00717163,0.00224113,0.0067234,0.00537872,0.14527048,0.16955272,0.13657857,0.15744516,0.14610644,0.15584948
0.00462028,0.0064684,0.0064684,0.00508231,0.00970259,0.00369623,0.00415825,0.00277217,0.00138608,0.00554434,0.00693042,0.00877854,0.00693042,0.00462028,0.00508231,0.00970259,0.14236772,0.15429623,0.15906891,0.15948814,0.13062665,0.16220873
0.00689037,0.00689037,0.00413422,0.00413422,0.00964652,0.01010588,0.00459358,0.00413422,0.00229679,0.00918716,0.00689037,0.00597165,0.00321551,0.00229679,0.0087278,0.00229679,0.13129416,0.16859714,0.15634386,0.16069191,0.14548095,0.14617973
0.00817553,0.00454196,0.00817553,0.00635874,0.00726714,0.00363357,0.00227098,0.00499616,0.00136259,0.00681294,0.00635874,0.00681294,0.01044651,0.00317937,0.00454196,0.00545035,0.1308728,0.15858956,0.1445782,0.15502531,0.16923864,0.15131049
0.00271836,0.00652407,0.00380571,0.00761141,0.01032977,0.00543672,0.00761141,0.00761141,0.0,0.00815508,0.00326203,0.00869876,0.00706774,0.01087345,0.0059804,0.01250446,0.13689655,0.15682725,0.14577019,0.14995991,0.14317639,0.15917892
0.00624486,0.00720561,0.00240187,0.00432337,0.00720561,0.01008785,0.00624486,0.00720561,0.00048037,0.00768598,0.00144112,0.00672524,0.00624486,0.00576449,0.00576449,0.01056823,0.12808018,0.17155876,0.14126549,0.14673352,0.15154037,0.16522726
0.00550108,0.00750147,0.00250049,0.00650128,0.00900177,0.01150226,0.00500098,0.00550108,0.00150029,0.00400079,0.00500098,0.00850167,0.00600118,0.00850167,0.00650128,0.00650128,0.12478912,0.16598163,0.16080935,0.1535779,0.15314633,0.14217613
0.0091575,0.00530171,0.00337382,0.00578369,0.00578369,0.00771158,0.00433776,0.00433776,0.0,0.00771158,0.0091575,0.0091575,0.00819355,0.00144592,0.00963948,0.00481974,0.12865612,0.16814028,0.14832081,0.15882918,0.1461918,0.15394902
0.00597474,0.00554797,0.00597474,0.0051212,0.0064015,0.00341413,0.00213383,0.0051212,0.00213383,0.00597474,0.0051212,0.00725504,0.00810857,0.00213383,0.00725504,0.00725504,0.13715117,0.17063626,0.14860735,0.14937773,0.15007091,0.15922997
0.00391988,0.00489984,0.00391988,0.00391988,0.00734977,0.01224961,0.00734977,0.00832974,0.0,0.0093097,0.00244992,0.00734977,0.00538983,0.0093097,0.00489984,0.00685978,0.12158071,0.159212,0.15677486,0.15957411,0.14729265,0.15805877
0.0110346,0.00300944,0.00652045,0.00802516,0.0110346,0.00401258,0.00351101,0.00250786,0.0,0.00952988,0.01253932,0.00451415,0.00652045,0.00451415,0.00401258,0.00852674,0.11982844,0.17235124,0.17211868,0.14988862,0.14693423,0.13906581
0.00949502,0.0028485,0.01139402,0.00332326,0.00712126,0.00142425,0.00379801,0.0009495,0.001899,0.00854551,0.01471727,0.01091927,0.00807076,0.00047475,0.00664651,0.0028485,0.12938255,0.18041545,0.15363512,0.14867509,0.15151181,0.14190456
0.00943017,0.00449056,0.008083,0.00359245,0.00583772,0.00224528,0.0040415,0.00179622,0.00134717,0.00583772,0.0121245,0.00987923,0.00898111,0.00179622,0.00449056,0.00538867,0.12523761,0.17499579,0.15313068,0.15781706,0.15717568,0.14228109
0.00716352,0.00716352,0.00665184,0.00460512,0.0076752,0.00358176,0.00921024,0.00307008,0.00358176,0.00921024,0.00869856,0.01074528,0.00716352,0.00358176,0.0076752,0.00204672,0.15105793,0.15370963,0.14605648,0.16719533,0.12491365,0.15524265
0.01231695,0.00501802,0.01049222,0.00319328,0.00729894,0.00182473,0.00410565,0.0027371,0.00228092,0.00729894,0.01140459,0.00775512,0.00866749,0.00182473,0.00319328,0.00136855,0.14038627,0.17082407,0.15174726,0.14813386,0.15247361,0.14565442
0.01203162,0.01251288,0.00385012,0.00481265,0.01443794,0.00914403,0.00336885,0.00288759,0.00096253,0.00625644,0.00529391,0.00529391,0.00577518,0.00192506,0.00577518,0.00144379,0.15696587,0.15860173,0.14540459,0.15815805,0.1533272,0.13177085
